DATE,OPEN,HIGH,LOW,CLOSE
2016-12-30,0.81492,0.81953,0.80752,0.81026
2016-12-23,0.80080,0.81759,0.79988,0.81398
2016-12-16,0.79406,0.80789,0.78575,0.80074
2016-12-09,0.79151,0.79674,0.78286,0.79513
2016-12-02,0.80188,0.80722,0.78489,0.78558
2016-11-25,0.80975,0.81209,0.79912,0.80094
2016-11-18,0.79505,0.81283,0.79412,0.80992
2016-11-11,0.80193,0.80928,0.78903,0.79370
2016-11-04,0.82016,0.82322,0.79656,0.79882
2016-10-28,0.81836,0.82737,0.81521,0.82040
2016-10-21,0.82203,0.82379,0.81122,0.81759
2016-10-14,0.80411,0.82687,0.80366,0.82051
2016-10-07,0.77307,0.83134,0.77240,0.80396
2016-09-30,0.77098,0.77400,0.76582,0.77049
2016-09-23,0.76805,0.77420,0.76222,0.77128
2016-09-16,0.75427,0.76930,0.74931,0.76910
2016-09-09,0.75224,0.75513,0.74381,0.75327
2016-09-02,0.76153,0.76561,0.74896,0.75219
2016-08-26,0.76502,0.76718,0.75342,0.76118
2016-08-19,0.77465,0.77713,0.75839,0.76481
2016-08-12,0.76482,0.77473,0.76357,0.77384
2016-08-05,0.75639,0.76806,0.74789,0.76491
2016-07-29,0.76084,0.76539,0.75205,0.75576
2016-07-22,0.75550,0.76553,0.75131,0.76277
2016-07-15,0.77280,0.77788,0.74184,0.75872
2016-07-08,0.75275,0.78002,0.75037,0.77221
2016-07-01,0.74266,0.76146,0.73911,0.75350
2016-06-24,0.69025,0.75555,0.66602,0.73092
2016-06-17,0.70286,0.71360,0.69503,0.69591
2016-06-10,0.69135,0.70442,0.68298,0.70123
2016-06-03,0.68415,0.69507,0.67918,0.68893
2016-05-27,0.68973,0.69251,0.67856,0.68389
2016-05-20,0.69675,0.69764,0.68208,0.68928
2016-05-13,0.69303,0.69725,0.68820,0.69625
2016-05-06,0.68532,0.69369,0.67713,0.69314
2016-04-29,0.69186,0.69420,0.68185,0.68447
2016-04-22,0.70578,0.70755,0.69216,0.69424
2016-04-15,0.70785,0.70964,0.69726,0.70359
2016-04-08,0.70334,0.71390,0.69821,0.70751
2016-04-01,0.70748,0.70824,0.69161,0.70269
2016-03-25,0.69134,0.71131,0.69122,0.70809
2016-03-18,0.69549,0.71145,0.68898,0.69073
2016-03-11,0.70311,0.70810,0.69273,0.69538
2016-03-04,0.72135,0.72267,0.70187,0.70259
2016-02-26,0.69938,0.72163,0.69917,0.72089
2016-02-19,0.68953,0.70215,0.68796,0.69413
2016-02-12,0.68955,0.69647,0.68602,0.68946
2016-02-05,0.70249,0.70296,0.68174,0.68926
2016-01-29,0.70086,0.70657,0.69378,0.70184
2016-01-22,0.70127,0.70990,0.69631,0.70084
2016-01-15,0.68944,0.70170,0.68482,0.70156
2016-01-08,0.67860,0.68929,0.67522,0.68900
2016-01-01,0.67011,0.67963,0.66948,0.67866
2015-12-25,0.67088,0.67544,0.66837,0.66994
2015-12-18,0.65821,0.67266,0.65765,0.67139
2015-12-11,0.66181,0.66850,0.65619,0.65699
2015-12-04,0.66509,0.67096,0.65969,0.66177
2015-11-27,0.65851,0.66536,0.65809,0.66515
2015-11-20,0.65681,0.65974,0.65215,0.65837
2015-11-13,0.66447,0.66490,0.65545,0.65614
2015-11-06,0.64715,0.66544,0.64529,0.66448
2015-10-30,0.65288,0.65593,0.64649,0.64787
2015-10-23,0.64781,0.65330,0.64495,0.65310
2015-10-16,0.65275,0.65792,0.64486,0.64778
2015-10-09,0.65855,0.66056,0.65011,0.65269
2015-10-02,0.65791,0.66187,0.65628,0.65845
2015-09-25,0.64419,0.66029,0.64243,0.65894
2015-09-18,0.64753,0.65242,0.63866,0.64391
2015-09-11,0.65841,0.65927,0.64619,0.64808
2015-09-04,0.64869,0.65952,0.64777,0.65918
2015-08-28,0.63751,0.65188,0.63227,0.64959
2015-08-21,0.63900,0.64252,0.63599,0.63708
2015-08-14,0.64532,0.64693,0.63858,0.63925
2015-08-07,0.63987,0.64826,0.63906,0.64527
2015-07-31,0.64446,0.64545,0.63744,0.64012
2015-07-24,0.64070,0.64641,0.63812,0.64465
2015-07-17,0.64508,0.64707,0.63803,0.64087
2015-07-10,0.64258,0.65231,0.63986,0.64463
2015-07-03,0.63654,0.64282,0.63347,0.64225
2015-06-26,0.62993,0.63816,0.62859,0.63491
2015-06-19,0.64239,0.64564,0.62783,0.62958
2015-06-12,0.65492,0.65692,0.64143,0.64241
2015-06-05,0.65408,0.65898,0.64757,0.65497
2015-05-29,0.64573,0.65617,0.64486,0.65415
2015-05-22,0.63545,0.64722,0.63504,0.64594
2015-05-15,0.64765,0.64953,0.63240,0.63605
2015-05-08,0.65991,0.66266,0.64424,0.64845
2015-05-01,0.65894,0.66191,0.64530,0.66038
2015-04-24,0.66862,0.67282,0.65807,0.65825
2015-04-17,0.68261,0.68619,0.66415,0.66827
2015-04-10,0.66997,0.68524,0.66724,0.68389
2015-04-03,0.67100,0.67819,0.66892,0.67006
2015-03-27,0.66820,0.67550,0.66690,0.67130
2015-03-20,0.67760,0.68320,0.66110,0.66860
2015-03-13,0.66370,0.68000,0.66040,0.67800
2015-03-06,0.64800,0.66520,0.64790,0.66410
2015-02-27,0.64950,0.65190,0.64270,0.64820
2015-02-20,0.64860,0.65260,0.64560,0.64890
2015-02-13,0.65610,0.65770,0.64820,0.64900
2015-02-06,0.66240,0.66670,0.65120,0.65590
2015-01-30,0.66630,0.66700,0.65680,0.66420
2015-01-23,0.66050,0.66850,0.65730,0.66690
2015-01-16,0.65810,0.66290,0.65480,0.65960
2015-01-09,0.65460,0.66480,0.65250,0.65960
2015-01-02,0.63970,0.65230,0.63810,0.65200
2014-12-19,0.63550,0.64290,0.63370,0.63960
2014-12-12,0.64220,0.64320,0.63440,0.63600
2014-12-05,0.63940,0.64200,0.63420,0.64150
2014-11-28,0.63680,0.64020,0.63170,0.63880
2014-11-21,0.63810,0.64100,0.63520,0.63840
2014-11-14,0.62940,0.64100,0.62700,0.63800
